Subject,SubjectID,Corral,Subspecies,Sex,Age,Weight,Observation,Date,TimeofDay,Prox_event,Prox_duration,Close_event,Close_duration,Groom_event,Groom_duration,Dominance_tot,Submission_tot,Self_directed,Keck_actor,CSF_pg.mL,CSF_AVP_pg.mL,Plasma_pg.mL,Urine_pg.mL,Creatinine_mg.mL,uOT.Creatinine,DateOfCollection,GD_DOC,Blood_in_CSF,Plasma_Lysis
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_1,2014-01-27T00:00:00Z,Morning,7,11.482,3,5.833,0,0,0,0,0,0,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_2,2014-01-28T00:00:00Z,Morning,7,4.802,4,12.149,5,4.699,13,9,2,4,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_3,2014-01-29T00:00:00Z,Morning,10,13.666,1,0.083,0,0,0,0,0,0,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_4,2014-01-30T00:00:00Z,Afternoon,12,7.151,0,0,0,0,0,0,0,0,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_5,2014-01-31T00:00:00Z,Morning,12,9.182,3,1.334,0,0,0,0,8,0,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_6,2014-02-03T00:00:00Z,Morning,14,4.85,1,9.683,0,0,0,0,5,0,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_7,2014-02-04T00:00:00Z,Afternoon,3,7.649,0,0.917,0,0,0,1,7,0,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_8,2014-02-05T00:00:00Z,Afternoon,14,7.55,2,4.25,0,0,0,3,3,2,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_9,2014-02-06T00:00:00Z,Morning,3,1.633,0,0.067,0,0,0,3,4,3,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_10,2014-02-10T00:00:00Z,Morning,12,8.599,2,5.684,1,0.183,0,3,6,3,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_11,2014-02-11T00:00:00Z,Afternoon,14,15.849,0,0.516,0,0,0,1,2,1,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_12,2014-02-13T00:00:00Z,Morning,9,8.034,5,5.217,0,0,0,7,6,7,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Broadway,96X,2,Hamadryas,Female,13.77,21.8,Broadway_13,2014-02-16T00:00:00Z,Afternoon,11,9.568,4,1.666,1,0.417,0,8,8,8,NA,NA,NA,104.04,0.85,122.26,5/8/2014,114,Absent,Absent
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_1,2014-01-27T00:00:00Z,Afternoon,17,14.983,2,2.1,0,0,0,1,1,1,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_2,2014-01-28T00:00:00Z,Morning,2,20,0,0,0,0,0,0,0,0,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_3,2014-01-30T00:00:00Z,Morning,8,3.85,2,9.833,0,0,1,0,1,0,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_4,2014-01-31T00:00:00Z,Afternoon,16,9.7,1,8.833,1,2.883,0,0,1,0,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_5,2014-02-03T00:00:00Z,Morning,15,12.165,7,2.168,1,0.05,0,4,0,2,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_6,2014-02-04T00:00:00Z,Afternoon,15,3.05,5,15.917,1,8.667,0,0,1,0,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_7,2014-02-05T00:00:00Z,Morning,13,9.1,2,9.717,0,0,4,0,2,0,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_8,2014-02-06T00:00:00Z,Afternoon,16,10.615,2,6.767,2,6.633,0,2,0,2,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_9,2014-02-07T00:00:00Z,Morning,24,14.934,6,2.399,0,0,3,0,4,0,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_10,2014-02-10T00:00:00Z,Afternoon,11,10.869,3,4.383,0,0,0,0,5,0,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_11,2014-02-11T00:00:00Z,Morning,16,10.183,5,1.133,0,0,0,0,1,0,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_12,2014-02-13T00:00:00Z,Morning,38,13.199,7,2.1,0,0,5,0,2,0,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Bronx,10W,2,Hamadryas,Female,15.28,17.6,Bronx_13,2014-02-14T00:00:00Z,Morning,29,6.652,6,2.832,0,0,0,0,0,0,53.53,3.23,4.1,63.53,2.01,31.54,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_1,2014-01-27T00:00:00Z,Morning,21,8.602,1,3.433,0,0,2,0,1,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_2,2014-01-28T00:00:00Z,Morning,24,15.266,0,0,0,0,0,0,0,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_3,2014-01-30T00:00:00Z,Morning,37,16.698,0,0.6,0,0,0,0,0,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_4,2014-01-31T00:00:00Z,Afternoon,20,11.95,2,0.6,0,0,0,0,3,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_5,2014-02-03T00:00:00Z,Morning,15,12.334,3,1.916,0,0,0,0,1,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_6,2014-02-04T00:00:00Z,Afternoon,16,17.266,0,0.084,0,0,8,3,0,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_7,2014-02-05T00:00:00Z,Afternoon,6,7.401,0,3.4,0,0,0,0,2,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_8,2014-02-06T00:00:00Z,Morning,13,15.733,1,3.183,0,0,0,0,0,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_9,2014-02-10T00:00:00Z,Afternoon,11,12.383,1,0.75,0,0,0,0,4,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_10,2014-02-11T00:00:00Z,Afternoon,8,1.767,5,16.367,2,3.483,0,0,4,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_11,2014-02-13T00:00:00Z,Afternoon,20,12.584,1,1.333,0,0,0,2,0,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_12,2014-02-16T00:00:00Z,Afternoon,6,9.3,3,3.417,0,0,0,0,0,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Brooklyn,145J,2,Hamadryas,Female,24.52,24.4,Brooklyn_13,2014-02-17T00:00:00Z,Morning,12,9.116,2,0.451,0,0,0,0,1,0,54.45,3.95,4.1,122.35,3.14,38.96,5/8/2014,0,Absent,Present
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_1,2014-01-27T00:00:00Z,Afternoon,31,6.517,4,6.667,0,0,0,4,0,4,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_2,2014-01-28T00:00:00Z,Afternoon,12,5.651,3,11.7,1,1.867,0,0,1,0,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_3,2014-01-29T00:00:00Z,Morning,13,7.483,2,8.002,0,0,0,0,3,0,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_4,2014-01-30T00:00:00Z,Afternoon,15,10.167,5,3.417,0,0,0,4,0,3,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_5,2014-01-31T00:00:00Z,Morning,15,7,4,10.967,0,0,0,1,1,1,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_6,2014-02-03T00:00:00Z,Morning,18,16.066,0,0.65,0,0,0,1,1,0,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_7,2014-02-04T00:00:00Z,Afternoon,11,5.583,4,9.35,1,2.183,0,3,3,3,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_8,2014-02-05T00:00:00Z,Morning,20,7.984,0,0,0,0,0,1,1,0,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_9,2014-02-07T00:00:00Z,Afternoon,3,0.034,2,19.766,0,0,0,1,0,1,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_10,2014-02-10T00:00:00Z,Afternoon,23,12.417,2,3.883,0,0,0,1,0,0,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_11,2014-02-11T00:00:00Z,Morning,15,9.434,1,7.066,0,0,0,0,2,0,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_12,2014-02-13T00:00:00Z,Afternoon,18,13.316,4,2.984,1,0.017,3,0,0,0,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
Cinnamon,4P27,2,Hamadryas,Female,9.67,17.9,Cinnamon_13,2014-02-14T00:00:00Z,Morning,21,14.95,0,0.849,0,0,0,2,1,1,36.2,3.23,0.61,262.5,4.12,63.79,5/8/2014,38,Absent,Absent
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_1,2014-01-27T00:00:00Z,Morning,12,9.948,0,0.55,0,0,0,1,1,0,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_2,2014-01-28T00:00:00Z,Morning,12,12.584,0,0,0,0,0,0,5,0,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_3,2014-01-30T00:00:00Z,Morning,9,11.332,0,0.45,0,0,0,0,3,0,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_4,2014-01-31T00:00:00Z,Morning,14,6.934,3,3.817,0,0,0,6,1,4,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_5,2014-02-03T00:00:00Z,Afternoon,13,5.35,3,3.5,0,0,0,3,0,0,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_6,2014-02-04T00:00:00Z,Afternoon,7,7.101,1,0.1,0,0,0,1,2,0,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_7,2014-02-05T00:00:00Z,Morning,14,9.249,2,1.217,0,0,0,5,0,4,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_8,2014-02-06T00:00:00Z,Afternoon,15,6.698,0,0.467,0,0,0,3,9,0,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_9,2014-02-07T00:00:00Z,Afternoon,6,14.883,0,0,0,0,0,1,1,0,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_10,2014-02-10T00:00:00Z,Morning,15,10.016,2,5.034,0,0,0,10,8,7,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_11,2014-02-11T00:00:00Z,Afternoon,8,4.968,3,9.2,1,2.1,0,0,1,0,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_12,2014-02-13T00:00:00Z,Morning,9,6.566,3,6.05,0,0,3,2,3,0,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
LIC,7P71,2,Hamadryas,Female,6.47,12.6,LIC_13,2014-02-16T00:00:00Z,Afternoon,11,18.134,1,0.7,0,0,0,0,0,0,52.47,NA,4.55,52.23,1.23,42.33,5/8/2014,120,Present,Present
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_1,2014-01-27T00:00:00Z,Afternoon,16,10.984,1,0.117,0,0,0,5,0,2,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_2,2014-01-28T00:00:00Z,Morning,17,4.416,4,1.466,0,0,0,1,0,0,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_3,2014-01-30T00:00:00Z,Morning,12,3.749,2,8.883,1,7.867,0,5,0,2,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_4,2014-01-31T00:00:00Z,Afternoon,9,8.583,3,1.518,0,0,1,1,0,1,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_5,2014-02-03T00:00:00Z,Morning,9,8.184,6,2.317,0,0,0,5,5,1,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_6,2014-02-04T00:00:00Z,Afternoon,9,7.949,3,6.334,3,2.083,0,5,3,5,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_7,2014-02-05T00:00:00Z,Morning,13,9.25,1,0.133,0,0,0,0,5,0,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_8,2014-02-06T00:00:00Z,Afternoon,3,8.001,0,0,0,0,0,1,1,0,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_9,2014-02-07T00:00:00Z,Afternoon,8,5.916,4,13.333,6,9.133,0,2,1,0,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_10,2014-02-10T00:00:00Z,Afternoon,1,1.1,0,12.283,3,8.4,0,0,2,0,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_11,2014-02-11T00:00:00Z,Morning,14,8.55,2,3.933,2,3.333,0,4,1,1,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_12,2014-02-12T00:00:00Z,Morning,21,9.832,2,0.883,0,0,0,3,2,1,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_13,2014-02-13T00:00:00Z,Afternoon,18,8.751,2,0.368,0,0,0,13,1,4,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_Kirk,8P48,2,Hamadryas,Female,5.78,12.2,New_Kirk_14,2014-02-17T00:00:00Z,Morning,5,0.634,2,15.883,4,12.282,0,0,2,0,40.35,NA,4.1,15.62,0.7,22.19,5/8/2014,117,Absent,Absent
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_1,2014-01-27T00:00:00Z,Afternoon,7,7.05,0,0,0,0,0,1,1,0,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_2,2014-01-28T00:00:00Z,Afternoon,10,5.934,3,4.25,2,0.806,0,1,2,0,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_3,2014-01-29T00:00:00Z,Morning,3,11.317,2,4.566,1,1.333,0,0,0,0,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_4,2014-01-30T00:00:00Z,Afternoon,19,7.5,4,3.317,0,0,0,5,0,1,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_5,2014-01-31T00:00:00Z,Morning,16,10.615,0,0.2,0,0,0,0,1,0,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_6,2014-02-03T00:00:00Z,Afternoon,4,3.467,3,11.3,2,5.45,0,1,2,0,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_7,2014-02-04T00:00:00Z,Morning,10,11.818,1,0.683,0,0,0,0,2,0,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_8,2014-02-06T00:00:00Z,Morning,24,13.503,3,3.932,1,1.883,0,1,0,1,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_9,2014-02-10T00:00:00Z,Afternoon,3,2.55,0,0,0,0,1,0,0,0,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_10,2014-02-11T00:00:00Z,Afternoon,8,5.333,1,10.783,2,1.633,0,0,2,0,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_11,2014-02-13T00:00:00Z,Afternoon,7,7.466,3,2.4,1,0.133,0,1,1,0,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_12,2014-02-14T00:00:00Z,Afternoon,15,7.133,4,6.382,0,0,0,0,0,0,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
New_York,7P76,2,Hamadryas,Female,6.44,14.1,New_York_13,2014-02-17T00:00:00Z,Morning,16,6.584,6,5.916,0,0,0,2,1,0,26.22,2.97,4.55,21.68,1.72,12.63,5/8/2014,0,Absent,Present
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_1,2014-01-27T00:00:00Z,Morning,17,9.999,3,7.317,0,0,5,1,0,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_2,2014-01-28T00:00:00Z,Afternoon,17,2.951,1,15.383,0,0,2,0,0,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_3,2014-01-29T00:00:00Z,Morning,8,4.151,2,9.534,0,0,5,0,2,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_4,2014-01-30T00:00:00Z,Afternoon,3,1.366,3,18.634,1,0.117,3,0,10,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_5,2014-01-31T00:00:00Z,Afternoon,8,3.815,0,10.433,0,0,10,0,0,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_6,2014-02-03T00:00:00Z,Morning,10,4.4,2,2.001,0,0,16,0,0,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_7,2014-02-04T00:00:00Z,Morning,19,8.249,2,10.167,0,0,14,0,0,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_8,2014-02-05T00:00:00Z,Afternoon,18,10.182,1,4.367,0,0,5,0,0,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_9,2014-02-07T00:00:00Z,Afternoon,20,7,5,12.267,0,0,6,0,1,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_10,2014-02-10T00:00:00Z,Afternoon,13,9.25,7,4.7,1,1.05,1,0,0,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_11,2014-02-11T00:00:00Z,Morning,10,12.216,3,0.767,0,0,0,0,0,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_12,2014-02-13T00:00:00Z,Afternoon,17,10.299,4,3.301,0,0,15,0,0,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Odysseus,32Y,2,Hamadryas,Male,12.59,35.6,Odysseus_13,2014-02-17T00:00:00Z,Morning,33,9.716,0,6.983,0,0,1,0,0,0,40.08,NA,4.1,24.24,2.16,11.24,11/6/2013,0,Present,Absent
Polyphemus,81Y,2,Hamadryas,Male,12.6,32.9,Polyphemus_1,2014-01-27T00:00:00Z,Morning,5,8.349,2,3.9,1,2.183,2,0,0,0,19.15,NA,4.1,24.19,2.33,10.38,11/6/2013,0,Present,Absent
Polyphemus,81Y,2,Hamadryas,Male,12.6,32.9,Polyphemus_2,2014-01-28T00:00:00Z,Afternoon,3,9.166,2,7.001,0,0,3,0,0,0,19.15,NA,4.1,24.19,2.33,10.38,11/6/2013,0,Present,Absent
Polyphemus,81Y,2,Hamadryas,Male,12.6,32.9,Polyphemus_3,2014-01-29T00:00:00Z,Morning,15,8.115,0,1.017,0,0,5,0,0,0,19.15,NA,4.1,24.19,2.33,10.38,11/6/2013,0,Present,Absent
Polyphemus,81Y,2,Hamadryas,Male,12.6,32.9,Polyphemus_4,2014-01-30T00:00:00Z,Afternoon,1,3.8,0,16,0,0,1,0,1,0,19.15,NA,4.1,24.19,2.33,10.38,11/6/2013,0,Present,Absent
Polyphemus,81Y,2,Hamadryas,Male,12.6,32.9,Polyphemus_5,2014-01-31T00:00:00Z,Morning,9,2.899,2,7.934,0,0,3,0,1,0,19.15,NA,4.1,24.19,2.33,10.38,11/6/2013,0,Present,Absent
Polyphemus,81Y,2,Hamadryas,Male,12.6,32.9,Polyphemus_6,2014-02-03T00:00:00Z,Afternoon,9,4.034,4,11.817,0,0,4,0,2,0,19.15,NA,4.1,24.19,2.33,10.38,11/6/2013,0,Present,Absent
Polyphemus,81Y,2,Hamadryas,Male,12.6,32.9,Polyphemus_7,2014-02-04T00:00:00Z,Morning,13,8.581,2,2.583,0,0,18,2,0,0,19.15,NA,4.1,24.19,2.33,10.38,11/6/2013,0,Present,Absent
Polyphemus,81Y,2,Hamadryas,Male,12.6,32.9,Polyphemus_8,2014-02-05T00:00:00Z,Afternoon,9,9.917,1,7,0,0,8,0,0,0,19.15,NA,4.1,24.19,2.33,10.38,11/6/2013,0,Present,Absent
Polyphemus,81Y,2,Hamadryas,Male,12.6,32.9,Polyphemus_9,2014-02-06T00:00:00Z,Morning,2,7.283,1,8.067,0,0,2,0,4,0,19.15,NA,4.1,24.19,2.33,10.38,11/6/2013,0,Present,Absent
